date,CASH,AGCO,BMI,SKY,CVLT,EHC,INMD,PSR,KBWR,PSCC,PSCH,PSCI,PSCT,PSCM,PSCU,RSPG,RSPF,MITK,NXT,PATK,PECO,PUBM,STEP,ENSG,MODG,WINA
2025-06-15,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-16,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-17,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-18,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-19,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-20,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-21,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-22,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-23,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-24,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-25,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
2025-06-26,66121.67,180.0,100.0,500.0,178.0,425.0,1250.0,616.0,1226.0,1242.0,1680.0,933.0,2865.0,511.0,266.5,650.0,744.0,2330.0,450.0,462.0,580.0,1225.0,1495.0,325.0,1278.0,38.0
